# theta_deg base_template rpm_300 rpm_500 rpm_700 rpm_900
-3.2222531290e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.1994436720e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.1766342140e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.1538247570e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.1310152990e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.1082058410e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.0853963840e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.0625869260e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.0397774690e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.0169680110e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.9941585540e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.9713490960e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.9485396380e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.9257301810e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.9029207230e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.8801112660e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.8573018080e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.8344923510e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.8116828930e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.7888734350e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.7660639780e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.7432545200e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.7204450630e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.6976356050e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.6748261470e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.6520166900e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.6292072320e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.6063977750e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.5835883170e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.5607788590e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.5379694020e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.5151599440e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.4923504870e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.4695410290e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.4467315720e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.4239221140e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.4011126570e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.3783031990e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.3554937410e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.3326842840e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.3098748260e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.2870653690e+01 1.6389743260e-07 2.3121920994e-07 4.7090426854e-07 5.4945651463e-07 4.6956149510e-07
-2.2642559110e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.2414464530e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.2186369960e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.1958275380e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.1730180810e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.1502086230e+01 2.1045439000e-09 6.9426321244e-08 3.0911137984e-07 3.8766362593e-07 3.0776860640e-07
-2.1273991650e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.1045897080e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.0817802500e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.0589707930e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.0361613350e+01 1.3366203280e-07 2.0098381014e-07 4.4066886874e-07 5.1922111483e-07 4.3932609530e-07
-2.0133518780e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.9905424200e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.9677329620e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.9449235050e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.9221140470e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.8993045900e+01 1.2291386760e-07 1.9023564494e-07 4.2992070354e-07 5.0847294963e-07 4.2857793010e-07
-1.8764951320e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.8536856750e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.8308762170e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.8080667590e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.7852573020e+01 1.3128579680e-08 8.0450357024e-08 3.2013541562e-07 3.9868766171e-07 3.1879264218e-07
-1.7624478440e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.7396383870e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.7168289290e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.6940194720e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.6712100140e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.6484005560e+01 1.5211182200e-07 2.1943359934e-07 4.5911865794e-07 5.3767090403e-07 4.5777588450e-07
-1.6255910990e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.6027816410e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.5799721840e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.5571627260e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.5343532680e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.5115438110e+01 4.9403746050e-08 1.1672552339e-07 3.5641058199e-07 4.3496282808e-07 3.5506780855e-07
-1.4887343530e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.4659248960e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.4431154380e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.4203059810e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.3974965230e+01 1.2980885690e-07 1.9713063424e-07 4.3681569284e-07 5.1536793893e-07 4.3547291940e-07
-1.3746870650e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.3518776080e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.3290681500e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.3062586930e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.2834492350e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.2606397770e+01 3.9942888630e-08 1.0726466597e-07 3.4694972457e-07 4.2550197066e-07 3.4560695113e-07
-1.2378303200e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.2150208620e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.1922114050e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.1694019470e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.1465924900e+01 1.5324778490e-07 2.2056956224e-07 4.6025462084e-07 5.3880686693e-07 4.5891184740e-07
-1.1237830320e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.1009735740e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.0781641170e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.0553546590e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.0325452020e+01 9.0458894280e-09 7.6367666772e-08 3.1605272537e-07 3.9460497146e-07 3.1470995193e-07
-1.0097357440e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-9.8692628650e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-9.6411682890e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-9.4130737130e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-9.1849791380e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-8.9568845620e+00 1.3216483120e-07 1.9948660854e-07 4.3917166714e-07 5.1772391323e-07 4.3782889370e-07
-8.7287899860e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-8.5006954100e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-8.2726008350e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-8.0445062590e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-7.8164116830e+00 9.9913369010e-08 1.6723514635e-07 4.0692020495e-07 4.8547245104e-07 4.0557743151e-07
-7.5883171070e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-7.3602225310e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-7.1321279550e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-6.9040333800e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-6.6759388040e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-6.4478442280e+00 2.5352031740e-08 9.2673809084e-08 3.3235886768e-07 4.1091111377e-07 3.3101609424e-07
-6.2197496520e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-5.9916550760e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-5.7635605010e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-5.5354659250e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-5.3073713490e+00 1.5057050630e-07 2.1789228364e-07 4.5757734224e-07 5.3612958833e-07 4.5623456880e-07
-5.0792767730e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-4.8511821980e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-4.6230876220e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-4.3949930460e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-4.1668984700e+00 1.0325972190e-07 1.7058149924e-07 4.1026655784e-07 4.8881880393e-07 4.0892378440e-07
-3.9388038940e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.7107093190e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.4826147430e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.2545201670e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-3.0264255910e+00 4.4647019750e-09 7.1786479319e-08 3.1147153791e-07 3.9002378401e-07 3.1012876448e-07
-2.7983310150e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.5702364390e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.3421418640e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-2.1140472880e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.8859527120e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.6578581360e+00 3.0040569330e-08 9.7362346674e-08 3.3704740527e-07 4.1559965136e-07 3.3570463183e-07
-1.4297635610e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-1.2016689850e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-9.7357440890e-01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-7.4547983310e-01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-5.1738525730e-01 6.8447714490e-08 1.3576949183e-07 3.7545455043e-07 4.5400679652e-07 3.7411177699e-07
-2.8929068150e-01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
-6.1196105700e-02 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.6689847010e-01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
3.9499304590e-01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
6.2308762170e-01 6.9823328190e-08 1.3714510553e-07 3.7683016413e-07 4.5538241022e-07 3.7548739069e-07
8.5118219750e-01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.0792767730e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.3073713490e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.5354659250e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.7635605010e+00 2.9757992730e-08 9.7079770074e-08 3.3676482867e-07 4.1531707476e-07 3.3542205523e-07
1.9916550770e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
2.2197496520e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
2.4478442280e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
2.6759388040e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
2.9040333800e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
3.1321279560e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
3.3602225310e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
3.5883171070e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
3.8164116830e+00 1.6243907830e-08 8.3565685174e-08 3.2325074377e-07 4.0180298986e-07 3.2190797033e-07
4.0445062590e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
4.2726008350e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
4.5006954100e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
4.7287899860e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
4.9568845620e+00 1.5268016220e-07 2.2000193954e-07 4.5968699814e-07 5.3823924423e-07 4.5834422470e-07
5.1849791380e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
5.4130737140e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
5.6411682890e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
5.8692628650e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
6.0973574410e+00 1.4116308420e-07 2.0848486154e-07 4.4816992014e-07 5.2672216623e-07 4.4682714670e-07
6.3254520170e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
6.5535465930e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
6.7816411680e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.0097357440e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.2378303200e+00 6.0578861020e-09 7.3379663446e-08 3.1306472204e-07 3.9161696813e-07 3.1172194860e-07
7.4659248960e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.6940194710e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.9221140470e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
8.1502086230e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
8.3783031990e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
8.6063977750e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
8.8344923500e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
9.0625869260e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
9.2906815020e+00 2.9750001150e-08 9.7071778494e-08 3.3675683709e-07 4.1530908318e-07 3.3541406365e-07
9.5187760780e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
9.7468706540e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
9.9749652300e+00 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.0203059810e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.0431154380e+01 5.4681804840e-08 1.2200358218e-07 3.6168864078e-07 4.4024088687e-07 3.6034586734e-07
1.0659248960e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.0887343530e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.1115438110e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.1343532680e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.1571627260e+01 2.5368957550e-08 9.2690734894e-08 3.3237579349e-07 4.1092803958e-07 3.3103302005e-07
1.1799721840e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.2027816410e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.2255910990e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.2484005560e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.2712100140e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.2940194720e+01 1.1563424670e-08 7.8885202014e-08 3.1857026061e-07 3.9712250670e-07 3.1722748717e-07
1.3168289290e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.3396383870e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.3624478440e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.3852573020e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.4080667590e+01 1.5852660540e-07 2.2584838274e-07 4.6553344134e-07 5.4408568743e-07 4.6419066790e-07
1.4308762170e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.4536856740e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.4764951320e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.4993045900e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.5221140470e+01 2.1403293970e-08 8.8725071314e-08 3.2841012991e-07 4.0696237600e-07 3.2706735647e-07
1.5449235050e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.5677329620e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.5905424200e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.6133518780e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.6361613350e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.6589707930e+01 1.5589277100e-07 2.2321454834e-07 4.6289960694e-07 5.4145185303e-07 4.6155683350e-07
1.6817802500e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.7045897080e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.7273991650e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.7502086230e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.7730180810e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.7958275380e+01 9.8558042810e-08 1.6587982015e-07 4.0556487875e-07 4.8411712484e-07 4.0422210531e-07
1.8186369960e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.8414464530e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.8642559110e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.8870653690e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.9098748260e+01 8.9281168510e-09 7.6249894195e-08 3.1593495279e-07 3.9448719888e-07 3.1459217935e-07
1.9326842840e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.9554937410e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
1.9783031990e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
2.0011126570e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
